Seller_ID,Seller_Name,Store_Branch,Region,Sales_Channel
SL12825,Aaron Krueger,Cisneros PLC,North,physical_store
SL12826,David Rodriguez,"Strong, Reyes and Hoover",West,e-commerce
SL12827,Jacob Kelly,Mcdonald-Hopkins,West,e-commerce
SL12828,Marcia Bentley,"Mason, Miller and Berry",East,marketplace
SL12829,Laurie Hall,"Simmons, Andrews and Benjamin",West,physical_store
SL12830,Randy Zimmerman,Bailey-Stewart,North,marketplace
SL12831,Richard Mills,Anderson-Chavez,East,marketplace
SL12832,Melissa Ortega,Garrison Group,South,marketplace
SL12833,Bonnie Mayer,Martinez Ltd,South,marketplace
SL12834,Keith Porter,"Jones, Roth and Lee",North,physical_store
SL12835,Lauren Gonzalez,"Horton, Stewart and Kaiser",North,e-commerce
SL12836,Michael Thompson,King Group,North,physical_store
SL12837,Troy Vargas,Garcia PLC,North,physical_store
SL12838,Steven Cox,"Rodriguez, Peters and Morgan",East,physical_store
SL12839,Erin Lambert,Malone LLC,South,e-commerce
SL12840,Olivia Matthews,Davies PLC,East,physical_store
SL12841,Bonnie Le,Tucker LLC,East,marketplace
SL12842,Tina Wells,"Jackson, Dixon and Schwartz",North,physical_store
SL12843,Christopher Ruiz,"Knight, Weaver and Wilson",North,marketplace
SL12844,Gregory Hubbard,Kerr PLC,West,e-commerce
SL12845,Rachel Lucas,"Payne, Serrano and Thomas",South,e-commerce
SL12846,Kelsey Ramos,Acosta Ltd,East,e-commerce
SL12847,Donald Griffith,"Mcdonald, Johnson and Castillo",South,physical_store
SL12848,Jerry Snyder,Baxter-Wolf,North,e-commerce
SL12849,Kristin Ritter,Barrett-Bailey,West,e-commerce
SL12850,Sarah Meyer,"Turner, Garcia and Morris",West,e-commerce
SL12851,Kathryn Foster,"Tucker, Richards and Vasquez",East,physical_store
SL12852,Robert Reed,Jones-Holt,West,e-commerce
SL12853,Dawn Baker,"Carter, Walker and Taylor",South,e-commerce
SL12854,Yvette Aguilar,Schneider and Sons,North,physical_store
SL12855,Joseph Miller DVM,Keller Ltd,North,physical_store
SL12856,Belinda Chambers,Evans-Beltran,East,marketplace
SL12857,Ann Rodriguez,Lynch-Arnold,South,physical_store
SL12858,William Garcia,"Guzman, Grant and Jackson",South,physical_store
SL12859,Tara Smith,Kelley-Rogers,West,marketplace
SL12860,Lauren Smith,Dennis Inc,West,marketplace
SL12861,Randy Smith,Thornton-Harris,North,e-commerce
SL12862,Abigail Zimmerman,Hansen Group,South,e-commerce
SL12863,Anna Woods,Murphy and Sons,East,e-commerce
SL12864,Michael Boyd,Garcia-Walker,West,e-commerce
SL12865,Amber Brown,Sanchez-Gardner,East,marketplace
SL12866,Scott Shaw,Smith-Jones,South,e-commerce
SL12867,Keith Ortega,Klein-Beck,West,e-commerce
SL12868,Steven Munoz,"Walters, Strickland and Hernandez",South,physical_store
SL12869,Melinda Sparks,"King, Pierce and Maddox",South,e-commerce
SL12870,Stephanie Combs,Mitchell-Williams,East,physical_store
SL12871,Carol Hammond,Boyer-Mcconnell,South,physical_store
SL12872,Lisa Hernandez,Robinson-Campbell,East,e-commerce
SL12873,Monique Gonzales,Allison-Hernandez,East,physical_store
SL12874,Michael Young,Medina PLC,South,marketplace
SL12875,Aaron Walker,Rodriguez-Bean,West,marketplace
SL12876,David Cox,"Parrish, Garcia and Sanchez",East,physical_store
SL12877,Natalie Rios,"Mooney, Williams and Johnson",West,e-commerce
SL12878,Francisco Gutierrez,Hernandez and Sons,East,marketplace
SL12879,Mr. John Rich Jr.,Ellis-Chavez,East,e-commerce
SL12880,Julia Gonzales,"Davis, Nelson and Williamson",West,e-commerce
SL12881,Alyssa Johnson,Peters-Ruiz,East,physical_store
SL12882,Matthew Gutierrez,Turner-Stewart,East,marketplace
SL12883,Robert Greene,Wagner-Garza,East,physical_store
SL12884,Lauren Townsend,"Chapman, Brady and Turner",South,physical_store
SL12885,Sierra Adams,Fernandez Inc,West,physical_store
SL12886,John Kennedy,"White, Rowland and Miranda",East,e-commerce
SL12887,Maureen Hampton,"Farley, Hicks and Hamilton",North,e-commerce
SL12888,Christopher Nunez,"Holder, Lopez and Rogers",West,physical_store
SL12889,Ashley Bruce,Fuller Group,West,e-commerce
SL12890,Jason Williams,Fields LLC,North,e-commerce
SL12891,Chad Lopez,Lambert and Sons,East,e-commerce
SL12892,Melissa Townsend,Butler Inc,West,marketplace
SL12893,Wendy Roth,Perez PLC,East,e-commerce
SL12894,Charlene Roberts,Johnson PLC,East,physical_store
SL12895,Sonia Duarte,Frye-Garcia,South,marketplace
SL12896,Abigail Byrd,Schroeder Ltd,North,marketplace
SL12897,Angela Jackson,Brooks-Anderson,North,physical_store
SL12898,Mr. Charles Mercado,"Anderson, Holland and Martin",East,marketplace
SL12899,Susan Love,"Simmons, Miller and Stevens",West,marketplace
SL12900,George Page,Munoz and Sons,East,marketplace
SL12901,Joshua Smith,Torres Ltd,East,marketplace
SL12902,Autumn Castillo,"Miller, Downs and Smith",East,marketplace
SL12903,Brandi Flores,Sanchez-Peterson,South,marketplace
SL12904,Ronald Nelson,"Charles, Dominguez and Thomas",East,marketplace
SL12905,Dylan Shaw,"Rogers, Johnson and Lawrence",North,physical_store
SL12906,Kayla Sanchez,"George, Barry and Drake",East,physical_store
SL12907,Robert Jackson,"West, Mitchell and Franklin",South,physical_store
SL12908,Michelle Williams,"Ortega, Moon and Knight",South,marketplace
SL12909,Tiffany Maldonado,"Bennett, Johnson and Ellison",West,e-commerce
SL12910,Alyssa Miller,Smith-Boyd,West,marketplace
SL12911,Peter Wall,"Steele, Cline and Edwards",North,e-commerce
SL12912,Connie Lynch,"Dixon, Mcdonald and Bates",North,marketplace
SL12913,Joshua Pugh,Montoya PLC,East,marketplace
SL12914,Michael Lang,"Cox, Cole and Cooper",North,physical_store
SL12915,Peter Galloway,"Scott, Powell and Young",North,e-commerce
SL12916,Brittney Martin,Pham-Rice,East,e-commerce
SL12917,Chad Hammond,Clarke Inc,North,e-commerce
SL12918,Brian Thomas,Anthony-Martin,North,physical_store
SL12919,Linda Welch,Evans-Branch,West,e-commerce
SL12920,Harry Stafford,Robinson-Jones,North,marketplace
SL12921,Jennifer Young,"Coleman, Le and Tran",East,physical_store
SL12922,Leslie Wilson,Perry PLC,North,marketplace
SL12923,Crystal Burnett,Yang-Kaufman,East,e-commerce
SL12924,Allen Gilbert,"Brown, Miller and Randall",West,physical_store
SL12925,Keith Hansen,"Brown, Wilson and Shea",West,physical_store
SL12926,Jerome Bailey,Reyes-Todd,West,marketplace
SL12927,Courtney Carter,Brock-Ortiz,South,e-commerce
SL12928,Robert Davis Jr.,"Tate, Wells and Campbell",East,e-commerce
SL12929,Natalie Sanders,Grimes Ltd,East,e-commerce
SL12930,Daniel Odom,Bishop-Dominguez,South,physical_store
SL12931,Jeffrey Smith,Heath Inc,North,e-commerce
SL12932,Angela Martinez,"Martinez, Warren and Garza",East,physical_store
SL12933,Erica Johnson,Flores-Stanton,West,marketplace
SL12934,Michael Downs,"Smith, Winters and French",South,marketplace
SL12935,Cindy Torres,"Ramos, Santana and Davenport",East,physical_store
SL12936,Holly Thomas,Dodson PLC,South,marketplace
SL12937,Derek Shaw,"Carroll, Woods and Wilson",South,marketplace
SL12938,Kevin Pruitt,"Short, Ortega and Long",South,physical_store
SL12939,Michelle Carlson,Lopez Ltd,South,e-commerce
SL12940,Zachary Suarez,"Perkins, Moore and Adams",North,e-commerce
SL12941,Grant Maxwell,Ayers-Little,North,physical_store
SL12942,Anthony Logan,"Mahoney, Murray and Fry",East,marketplace
SL12943,Ricardo Taylor,Schmidt-Rollins,North,marketplace
SL12944,Jennifer Johnson,Hardy-Williams,North,e-commerce
SL12945,Paul King,"Walters, Taylor and Johns",North,e-commerce
SL12946,Gregory Jackson,Brooks Ltd,West,marketplace
SL12947,Stacy Young,"Cook, Mcknight and Reese",West,marketplace
SL12948,Cathy Morris,"Green, Cox and Miller",East,e-commerce
SL12949,Bianca Alvarez,Becker-Cook,South,marketplace
SL12950,Bradley Barnett,"Gardner, Carroll and Scott",West,marketplace
SL12951,Andrew Vega,"Burton, Campbell and Robbins",South,physical_store
SL12952,Austin Banks,Lee-Huff,West,e-commerce
SL12953,Brandon Bennett,"King, Jackson and Quinn",South,marketplace
SL12954,Rachel Day,Brooks-Moody,West,physical_store
SL12955,Sarah Bennett,Holt-Olsen,East,physical_store
SL12956,Zachary Johnson,"Taylor, Estes and Stevenson",North,e-commerce
SL12957,Ashley Donovan,Mccann Inc,East,physical_store
SL12958,Brandon Roberts,Luna-Garcia,West,physical_store
SL12959,Rhonda Shaw,Jones and Sons,West,marketplace
SL12960,Lindsey Hansen,"Montgomery, Gallegos and Hernandez",South,e-commerce
SL12961,Robert Frost,"Rodriguez, Scott and Jordan",South,marketplace
SL12962,Ms. Lori Bryan,Gill-Mathis,East,marketplace
SL12963,Larry Rangel,Martinez-Baker,South,e-commerce
SL12964,Alvin Hall,"Mclaughlin, White and Harris",East,physical_store
SL12965,Caleb Marshall,Harvey PLC,North,marketplace
SL12966,Juan Johnson,Leonard LLC,South,e-commerce
SL12967,Kelly Hill,Lawrence LLC,West,physical_store
SL12968,John Cruz,Marshall LLC,East,marketplace
SL12969,Matthew Brown,Brock PLC,North,marketplace
SL12970,Anna Sanders,"Salazar, Noble and Steele",North,physical_store
SL12971,Kendra Martinez,"Bradley, Chavez and Thomas",North,physical_store
SL12972,Donald Montgomery,Craig-Jimenez,North,e-commerce
SL12973,Roy Morris,Fisher-Ortega,South,physical_store
SL12974,Jacob Wells,"Obrien, Becker and Romero",South,physical_store
SL12975,Dawn Gordon,Rubio LLC,South,physical_store
SL12976,Matthew Wilkerson,Owens-Price,South,marketplace
SL12977,Christopher Mcclain,Hall LLC,West,e-commerce
SL12978,Christine Wang,"Ross, Nguyen and Williams",South,e-commerce
SL12979,Anthony Cochran,Brooks-Johnson,West,marketplace
SL12980,Nicole Oconnell,Schmidt Ltd,East,marketplace
SL12981,Elizabeth Jones,Kirk-Davis,North,e-commerce
SL12982,Alexander Sosa,Chavez-Jones,North,physical_store
SL12983,David Fisher,Lewis-Lane,North,marketplace
SL12984,Eric Perry,Clark LLC,South,physical_store
SL12985,Brianna Giles,"Potts, Key and Hernandez",West,marketplace
SL12986,David Mack,Myers Inc,West,marketplace
SL12987,Cynthia Hinton,"Walters, Hopkins and Mcfarland",North,physical_store
SL12988,David Barnes,Wilson-Mcconnell,West,physical_store
SL12989,Amanda Burnett,"Dixon, Hopkins and Sullivan",East,marketplace
SL12990,Kenneth Davis,Simpson-Lee,East,physical_store
SL12991,Alejandro Beck,Davis PLC,West,physical_store
SL12992,Michelle Parker,Solis Group,South,e-commerce
SL12993,Ruth Cooper,"Hampton, Harper and Wood",North,marketplace
SL12994,Anthony Bryant,"Yu, Rodriguez and Smith",South,physical_store
SL12995,Mr. Dylan Howard,"Murphy, Parsons and Fisher",North,physical_store
SL12996,Jennifer Curtis,"Brown, Jones and Bowman",West,marketplace
SL12997,Timothy Edwards,Williams-Taylor,West,marketplace
SL12998,Adam Williams,Thomas-Kramer,West,physical_store
SL12999,Heather Barber,"Foster, Powell and Simmons",North,physical_store
SL13000,Yvonne Butler,Mitchell Inc,North,physical_store
SL13001,Kimberly Mcneil,Henry PLC,South,physical_store
SL13002,Connor Raymond,Smith Group,West,e-commerce
SL13003,Terry Morris,Taylor and Sons,North,physical_store
SL13004,Sean Perez,"Reeves, Rocha and Rocha",South,e-commerce
SL13005,Kyle Moon,King-Pearson,North,e-commerce
SL13006,Vanessa Mendoza,Hensley LLC,South,physical_store
SL13007,Emily Delgado,Evans Ltd,West,physical_store
SL13008,Tara Short,"Juarez, Bird and Bennett",South,physical_store
SL13009,Tammy Jenkins,Reynolds-Brown,West,physical_store
SL13010,John Brown,Mcdowell-Willis,West,e-commerce
SL13011,Zachary Cortez,Brown PLC,South,physical_store
SL13012,Natasha Hanna,"Bolton, Lee and Cisneros",East,physical_store
SL13013,Mary Moore,Hill-Hanna,East,e-commerce
SL13014,Caroline Wyatt,Hughes-Marquez,North,e-commerce
SL13015,Hannah Jones,Craig-Rodriguez,North,marketplace
SL13016,Christopher Brown,Hall Ltd,North,e-commerce
SL13017,Joanne Price,Summers-Smith,South,e-commerce
SL13018,Harry Murray,Franklin and Sons,North,marketplace
SL13019,Erica Lopez,"West, Murphy and Nguyen",South,marketplace
SL13020,Audrey Jenkins,White Group,South,physical_store
SL13021,Kristen Sampson,Rodriguez Inc,North,e-commerce
SL13022,Jeremy Thomas,Compton Inc,North,physical_store
SL13023,Steven Bowers,Benjamin-Cohen,East,marketplace
SL13024,Brenda Nelson,"Chapman, Collins and Hensley",North,marketplace
SL13025,Kenneth Mckinney,Wright LLC,West,physical_store
SL13026,Brian Garrison,Middleton-Davis,South,physical_store
SL13027,Mark Price,Bell and Sons,East,physical_store
SL13028,John Kim,Cook-Dunn,West,physical_store
SL13029,David Faulkner,Kelley Inc,East,e-commerce
SL13030,Olivia David,Rodriguez-Hall,East,marketplace
SL13031,Anthony Wells,"Harris, Hawkins and Miller",East,physical_store
SL13032,Kimberly Johnson,"Johnson, Bean and Perez",East,e-commerce
SL13033,Sean Powell,Cruz-Lawrence,West,physical_store
SL13034,Nicholas Wolfe,Roberts-Ballard,South,physical_store
SL13035,Cole Hernandez,Zimmerman-Oconnor,East,e-commerce
SL13036,Cassandra Bell MD,Roberts-Hall,East,e-commerce
SL13037,Dana Orozco,"Fisher, Riddle and Peters",East,e-commerce
SL13038,Shannon Freeman,Oliver Group,East,e-commerce
SL13039,Jeffrey Lopez,Nielsen-Gibson,East,physical_store
SL13040,Tamara Taylor,"Fitzgerald, James and Trujillo",North,physical_store
SL13041,Maria Clements,"Simpson, Morgan and Johnston",North,marketplace
SL13042,Alisha Schroeder,"Moreno, Munoz and Yu",West,marketplace
SL13043,Greg Thomas,Ibarra-Johnson,East,e-commerce
SL13044,Kayla Rogers,Flores Group,East,e-commerce
SL13045,Jesse Hancock,Werner Group,West,physical_store
SL13046,Matthew Maynard DDS,Thompson LLC,East,marketplace
SL13047,John French,Gutierrez-Rojas,West,physical_store
SL13048,Jennifer Webb,Duncan-Jackson,East,e-commerce
SL13049,Jennifer Archer,Ball Group,North,physical_store
SL13050,Samantha Lane,Garcia-Kent,North,e-commerce
SL13051,Mary Palmer,"Gray, Fleming and Neal",North,e-commerce
SL13052,Bobby Fleming,"Trujillo, Everett and Campos",North,physical_store
SL13053,Crystal Kennedy,Reynolds Inc,West,physical_store
SL13054,Jennifer Meyer,Evans-Elliott,West,e-commerce
SL13055,Nancy Taylor,Decker LLC,West,marketplace
SL13056,Rachel Ashley,Ortiz Ltd,East,physical_store
SL13057,Daniel Ross,Taylor Inc,South,physical_store
SL13058,Carolyn Moore,Crosby-Alvarez,East,e-commerce
SL13059,Robert Willis,Barton and Sons,North,marketplace
SL13060,Michelle Melton,Taylor PLC,South,e-commerce
SL13061,Brett Stafford,Lawrence-James,South,marketplace
SL13062,William Macias,Benitez Inc,West,marketplace
SL13063,Wanda Mclaughlin,Cox-Villarreal,North,e-commerce
SL13064,Joshua Baker,Reynolds-Lawson,West,marketplace
SL13065,Brianna Campbell,"Coleman, Olson and Kelly",West,e-commerce
SL13066,Barbara Allen,Rocha-Kerr,East,e-commerce
SL13067,Vanessa Murphy,Rivera-Keith,North,e-commerce
SL13068,Courtney Garcia,Church-Leach,South,e-commerce
SL13069,Kristin Skinner,Burton Group,East,e-commerce
SL13070,Aaron Joseph,Smith LLC,West,physical_store
SL13071,David Ruiz,Oneill-Johnson,South,physical_store
SL13072,Jennifer Luna,Craig-Perez,South,marketplace
SL13073,Zachary Miller,Jones-Harrell,West,marketplace
SL13074,Alexandra Jackson,Hartman Ltd,North,e-commerce
SL13075,Amber Hayes,"Stokes, Myers and Welch",North,e-commerce
SL13076,Michael Wright,Ford-Gonzalez,East,e-commerce
SL13077,Patricia Mcdonald,Nguyen LLC,East,physical_store
SL13078,Dr. Jeremy Hunt,"Wilson, Reynolds and Shelton",East,physical_store
SL13079,David Oneill,Collins-Booth,North,physical_store
SL13080,Jennifer Flores,Sanders Group,South,physical_store
SL13081,Lori Robles,Peters-Bowers,East,e-commerce
SL13082,Kayla Carter,Peterson Inc,East,marketplace
SL13083,Nicole Mcdowell,Contreras-Bryant,West,e-commerce
SL13084,Jeremy Hudson,Garcia-Adams,East,physical_store
SL13085,Patrick Holmes,Garner-Scott,South,physical_store
SL13086,Maria Jackson,Diaz-Hunt,North,e-commerce
SL13087,Chelsea Williams,Brown PLC,South,marketplace
SL13088,Jason Nolan,Hamilton Ltd,North,physical_store
SL13089,Pamela Lopez,"Floyd, Ayala and Brady",South,marketplace
SL13090,Nicole Parrish,"Jimenez, Holden and Gregory",North,physical_store
SL13091,Rebecca Graham,Griffith-Medina,North,physical_store
SL13092,Jessica Chan,Garcia-Banks,West,physical_store
SL13093,Natasha Ferguson,Salinas-Boyd,East,marketplace
SL13094,Joseph Reed,Hobbs-Edwards,North,e-commerce
SL13095,John Moore,Cline-Diaz,South,e-commerce
SL13096,Barbara Hansen,Dominguez LLC,West,e-commerce
SL13097,Elizabeth Barber,Smith-Khan,East,physical_store
SL13098,Mary Jones,"Williams, Smith and Riddle",East,physical_store
SL13099,Jonathan Alvarado,Gonzales-Estrada,West,marketplace
SL13100,Mark Perry,"Olsen, Bush and Anderson",South,marketplace
SL13101,Victoria Romero,Harmon-Jackson,North,physical_store
SL13102,Jerry Mathis DDS,Wolf-Davis,North,e-commerce
SL13103,Michael Thompson,Smith PLC,North,physical_store
SL13104,Ricky Gay,Watts Ltd,South,e-commerce
SL13105,Omar Nelson,Gray Inc,North,e-commerce
SL13106,Wendy Thompson,"Conrad, Blevins and Garcia",West,physical_store
SL13107,Anthony Brown,"Kemp, Castro and Santos",West,e-commerce
SL13108,Gwendolyn Stewart,"Moore, Joseph and Rodriguez",South,marketplace
SL13109,Melissa Carpenter,Tanner-Dougherty,East,physical_store
SL13110,Heather Nicholson,"Wood, Rodriguez and Watson",West,marketplace
SL13111,Ronald Hensley,"Huynh, Moore and Wiggins",East,e-commerce
SL13112,Randall Boyer,"Martinez, Williams and Bridges",South,e-commerce
SL13113,Veronica Drake,"Ball, Sims and Wyatt",East,e-commerce
SL13114,Linda Zimmerman,Carlson and Sons,South,marketplace
SL13115,Monica Henry,Oconnell PLC,East,e-commerce
SL13116,Daniel Carey,Gonzalez-Davis,East,physical_store
SL13117,Miranda Barber,"Martinez, Jones and Cantrell",East,marketplace
SL13118,Carrie Murphy,Villarreal PLC,North,marketplace
SL13119,Stephanie Wright,Miller-Gardner,West,marketplace
SL13120,Justin Palmer,"Rodriguez, Snyder and Harvey",North,physical_store
SL13121,Kelly Mcpherson,Davis-Thomas,North,physical_store
SL13122,Antonio Atkins,"Parks, Soto and Wiggins",North,marketplace
SL13123,Andre Short,Morris PLC,North,marketplace
SL13124,Lydia Miller,"Adams, Davis and Garza",East,physical_store
SL13125,Daniel Bean,Rogers-Montgomery,North,physical_store
SL13126,Nicholas Stark,Smith Group,West,physical_store
SL13127,Terry Lowery,Garza-Austin,South,marketplace
SL13128,Tammy Anderson,Delgado-Carter,West,e-commerce
SL13129,Michael Smith,Johnson-Smith,East,e-commerce
SL13130,Jessica Mason,Greene and Sons,East,marketplace
SL13131,Tanya Simpson,"Hayden, Martinez and Gallagher",East,e-commerce
SL13132,Cody Parrish,Haynes-Hoover,East,physical_store
SL13133,Wendy Bradley,Mcgee-Carrillo,West,physical_store
SL13134,Jeffery Lee PhD,Medina Inc,West,physical_store
SL13135,William Flynn,Cortez-Moore,South,physical_store
SL13136,Derrick Rodriguez,"Burke, Jenkins and Smith",South,e-commerce
SL13137,Austin Weaver,Gilbert-Salazar,East,e-commerce
SL13138,Ashley Rodriguez,Black Ltd,East,e-commerce
SL13139,Matthew Orozco,Williams-Hernandez,West,marketplace
SL13140,Laura Howell,"Torres, Chen and Welch",West,marketplace
SL13141,Rachel Franco,"Stewart, Casey and Donaldson",North,marketplace
SL13142,Karen Smith,Collins-Williams,West,marketplace
SL13143,Douglas Ford,"Torres, Ellis and Clark",East,physical_store
SL13144,Richard Smith,Morrison and Sons,East,e-commerce
SL13145,Patricia Howe,Kaiser Group,West,e-commerce
SL13146,Tristan Jones,Moore Group,West,physical_store
SL13147,Bradley Thomas,Cross-Daniel,North,marketplace
SL13148,Lisa Shelton,Clark PLC,North,marketplace
SL13149,Christine Allen,Johns-Figueroa,East,marketplace
